0.216155195,0.680349497,-0.887700967,-1.140620426,2.220441475,0.926692956,-1.409309831,0.294916375,1.419423913,1.083221964
1,0.0996638319,0.7697571610,-0.9550079559,-1.0877238599,2.2409580910,0.9538771561,-1.3654338277,0.4442875748,1.3791540062,1.1060367528
2,0.0990454999,0.5365651710,-0.3887522949,0.2238677221,1.6848821670,1.7400496431,-1.0806710607,0.3765592698,-1.2381845618,0.5613942118
3,0.0939311279,0.7048070810,-0.7718320189,-0.9401051839,0.7310125790,0.7115884461,1.0559862853,0.7040691988,-0.1460563068,0.9880518618
4,0.0889573249,0.9214902340,-0.7312239899,0.6981722171,0.2382243070,0.3643161581,-0.7045734907,0.0248590858,-0.9024845958,0.4278727508
5,0.0954202659,-3.2643119470,1.0769241811,-1.7846213199,1.8263584660,6.5987575211,-0.7698124157,0.4936491208,1.5228598192,-0.7450172952
6,0.0962719879,0.9874003210,-1.0892899159,-0.9686367419,1.2527834060,0.5696097161,-0.1467032767,0.3081352768,0.7217110302,0.2198899848
7,0.1771221621,-1.5315318550,1.5707089979,0.0892079859,-0.0116769660,-1.1137764431,-0.0136708793,0.4172362022,0.3024580728,0.0608800102
8,0.0950654359,0.8549163850,-0.9887834499,-1.1228496209,0.6318386630,1.6118693511,0.0951938373,-0.1648382322,0.9512743392,1.4471108488
9,-1.0472841221,-1.4645994800,1.7582887521,1.7284096911,-0.3255672560,0.1981261271,-1.1855884667,2.4843187418,-2.1567836148,-0.1641333082
10,0.0944466489,0.6767740060,-0.7719008979,0.6117952741,0.9243755190,0.1322451701,0.8138450163,0.3100434788,-0.7132111408,0.6446093508
11,0.0887820569,0.1235815880,-0.0337358309,-0.2211031299,0.3666043070,-0.5285871739,-1.0364933207,-0.2240080012,0.8136323642,0.4794095078
12,0.0944372109,0.9244770880,-0.8244939749,0.1774540061,0.1925073860,-0.5081814919,1.4107697863,-0.3245815322,0.7646286552,0.1941226988
13,0.0856141179,0.6630796620,-0.5727993609,-0.0900778449,-0.6470559930,-0.2853414769,-0.0372876217,-0.1236385252,0.2031456102,-1.0896254542
14,0.0880599849,1.0050440420,-0.8257377329,-0.2907391919,-0.4947534960,-0.2202485699,-0.0084310647,-0.5729166172,1.0919506102,-0.4797381292
15,0.0945714569,1.0006708380,-0.9072295479,0.2193479491,-0.3754416890,0.7990554671,-0.0599690967,0.1614539828,-0.1160229478,-0.0607233362
16,-0.0022007521,-1.1774600070,1.3261445991,-0.2778419609,-0.8911170750,-0.8992512719,-0.7700759007,-0.0983497482,0.5837686612,-0.5333713932
17,0.0973789639,1.0766413370,-0.9582764289,-0.4689994099,1.2495140230,0.4971531701,-1.2456883257,-0.5481525032,0.4878206172,0.9682420858
18,0.3284014931,0.3254926800,-0.4147782331,-0.2050051821,0.8625039760,0.3802284289,-0.9046571763,-0.1225317768,-0.0431999902,0.7258100102
19,0.3283941861,0.8116013800,-0.6160154201,-0.4539999901,0.6568460280,0.1180878359,-0.4010339033,0.1811510412,0.7667232318,0.2099909292
20,0.3293233771,0.4186413770,-0.7964975651,-0.3860846321,1.1012264040,0.8654479829,-1.0332740743,0.0985311802,0.0406268718,0.9559864732
21,0.3297561601,0.1269803300,-0.4478526021,-1.0826365711,3.6991896610,1.6503939579,-0.4036196013,0.3663323882,0.8635463088,1.7735601732
22,0.3254554191,0.8986343260,-0.8309107091,-0.1379781071,0.0726226360,1.0945237119,-0.6568564603,-0.4747595308,-0.4319442582,0.9730774732
23,0.3282924011,0.9880452260,-1.0834984031,-0.6707511731,1.3330459030,0.8818083759,-0.6125639723,-0.2018638158,0.6604226648,0.3676779092
24,0.0953798879,0.4402842570,-0.5667559379,0.0678061411,2.5992626920,1.5460701211,-0.9639388257,-0.0432586502,0.1164567242,0.7051619158
25,0.0882257919,0.4805564160,-0.6549669739,0.7805480911,0.2249618160,-0.6171716189,-0.2834919137,-0.6463484862,-0.4503802678,-0.0602520172
26,0.0918214779,0.1596031520,-0.0530727939,0.2395841221,0.4304512620,-0.1066514389,0.5596594333,-0.3137128612,-0.5400256358,1.2762240828
27,0.0550334849,-0.0099786780,0.2898301511,0.2707383291,-0.5415669820,-0.5522762389,0.1382418643,-0.1173427772,-0.5563645638,0.0253111438
28,0.0969326109,-0.3075236960,0.1913134151,-0.2573544959,0.7440255860,-0.2060803419,-0.5942427637,-0.1237495922,0.1494244462,-0.4414104332
29,0.0689817329,-0.0397118760,0.3057456011,0.9430986611,-0.0984087530,-0.3481732709,0.4917267823,-0.4895313002,-1.1884047778,0.2292351178
30,0.0840157499,0.0943868490,0.1182532651,0.1732470251,0.0607372600,-0.7140934089,-0.9383551047,-0.8231551482,0.2092296142,-0.0415948872
31,0.0826970999,0.8970368610,-0.7089193799,0.1918138951,-2.0344700030,-0.6117117749,-0.8251110497,-0.2283023082,0.4710210792,-1.6757997902
32,0.0610528209,-0.1155977470,0.3761883551,0.4302427791,-0.9484736330,-0.6878133649,0.2566037393,-0.5510216122,-0.4327741728,-1.5930921902
33,0.0896454759,0.2128889570,-0.2074670249,-0.6318577149,0.1478845280,0.2818621741,1.0987109283,-0.4218454302,0.5198763732,0.6130087178
34,0.0951042959,0.6648382030,-0.7410188039,-0.5196337169,0.0596045910,0.6898145071,2.0269503393,-0.5852079492,0.0836577502,0.9960565578
35,0.0978136789,0.8678481930,-0.6094367709,-1.3042396929,1.4992880380,2.1645827921,0.4632652673,-0.7870956512,1.5730730012,1.3035649118
36,0.0587686139,-0.0923157060,0.4396006891,-0.1045906529,-0.7458699050,-0.4097284519,-0.3489662267,-0.7275750322,0.0810933192,-0.3307326842
37,0.0835633679,-0.0024940260,0.0021552811,-0.7495060169,-0.4777943900,-0.4846582669,0.0379343383,-0.0834507452,2.9647096532,0.0824553938
38,0.0271721519,-0.7886331370,0.9439498951,0.4890886121,-1.1226796110,-0.2940390669,-0.5179829427,0.9784809318,-0.1748523868,0.0323801128
39,0.0949742619,0.6600227010,-0.7593206519,-0.5081939449,0.7160616270,0.7379965781,-1.6889537527,-0.9877355702,0.4111863212,1.0437241778
40,0.0924573069,0.7004084510,-0.6601659699,0.1443421361,0.5339075790,0.5562210091,0.1039988753,0.5976082808,0.1069011622,0.5697097218
41,0.0906757499,0.0203611420,0.0820822781,-0.6830582979,0.6686343940,0.3297617871,0.3254830763,0.7537776948,0.1431846842,0.9739150468
42,0.0802961559,0.2087962420,0.0013915481,-0.1913683299,-0.6604535230,0.5489588831,-0.5518848237,-0.2049410872,-0.0765338338,0.3375568508
43,0.0227175649,-0.3745010940,0.7009917281,-0.3860384419,-0.3782613650,-0.0049114599,-0.0750048017,-0.3802260162,-0.4275370988,0.0633131408
44,-0.3902174021,-2.0578833860,2.2493289361,1.7551083931,-1.3757016010,-1.0821190439,-0.4137238157,1.9424819628,-1.8547106168,-0.1525941672
45,-0.1219998801,-1.4390652590,2.0839936401,4.4354238311,0.8467063330,-0.8109943839,0.4181177513,2.8218952988,-2.7177164328,0.7400784908
46,0.0987447209,-0.1228774610,-0.2274291729,-0.8876858449,3.3850870210,2.3274358581,-1.0341277707,-0.9916689352,0.6365011052,1.0245241298
47,-0.0786296071,-1.1447723360,1.3315660421,-0.0433040289,0.2714308110,-0.2877928209,0.2652373103,0.9152132718,-0.2789780238,0.2325356948
48,0.0920411189,0.5229423490,-0.5488353199,-0.3013927349,-0.0264797190,-0.3177077469,-0.0741504507,0.1991466758,0.6638274352,0.0767282038
49,0.0958199759,0.8235726420,-0.7820467089,-0.3207582579,0.3036729500,0.4256123301,1.8468011193,-0.1512322552,-0.0225696708,0.2696001428
50,0.0344700039,-0.6747516320,0.8320364041,0.2433205041,-0.3596918810,-1.4738871409,0.4835218273,0.1617557798,-0.8163704738,0.5599001618
51,0.0929364299,0.1846179930,0.0792413211,0.3555392621,0.1482360520,-0.6718329849,-0.5521544537,-0.2732210182,0.5441898452,-2.5605251672
52,0.0412652119,-0.0962572820,0.4119681931,-0.1052247719,-1.7151054600,-0.5904972719,0.4336067673,-0.1012064262,0.3190997622,-1.2748430972
53,0.0026530749,-1.0559958610,1.0655637681,0.0924398821,-0.5814497320,-1.3817828609,-0.8017768157,-0.0454504862,-0.1905066818,-0.5021725652
54,0.0397893319,-0.5964021780,0.7231525311,0.1485110621,-0.9089361220,0.0152523351,0.3971239593,0.2353753368,-0.3198046488,-0.3966025022
55,0.0692470639,0.3369350130,0.0565857721,0.4095881981,-1.4820812620,-0.7607324069,-0.0561581637,-0.2761619632,-0.1230592898,-2.3750880022
56,-0.2150206559,-1.2920772190,1.5878643419,1.6601761899,-0.3464225990,-0.4049990191,-0.1413718323,0.7625493852,-2.2100759982,0.1259328972
57,0.3243994671,0.8098527430,-0.7617682141,-0.3329709361,-0.2008230210,-0.3119709801,-0.7662856463,-0.0829424918,0.7966807288,-0.6899985678
58,0.3281152561,-0.1245243680,-0.3711822561,-0.7412426041,1.1545328500,-0.3119709801,-2.0810399003,-0.9568261498,0.7015876368,1.1078308122
59,0.3306548181,0.1320320310,-0.3948166931,-1.1193703691,1.0065343140,0.1243398709,-0.9550122253,-1.2783035118,1.2306395168,0.9317362552
60,0.0943129209,0.7066998040,-0.6888351639,-0.3481735029,0.4845221840,1.0443510771,1.2047780493,-0.9964856762,0.3546707602,1.6010369898
61,0.0958105619,0.9860260550,-1.1254347569,-0.9259191719,1.1255143870,2.3041915661,0.4436808953,0.7105239198,0.8027709622,1.2846569868
62,0.0906541789,-0.1921018720,0.1571138111,-0.7615564249,0.5331359200,0.1303256391,-1.7377232577,0.7476102018,-1.0105387508,0.9359203208
63,0.0917548309,0.6405004640,-0.7052094349,-0.4441870489,0.8401144360,0.4710041541,-1.1083196697,-0.5755444092,0.4497182582,0.1401469478
64,0.0961058749,0.6830954410,-0.7848112259,-0.7792558149,1.1611700800,0.7235798891,1.5495383123,-0.1489513042,0.2423731322,0.6311495138
65,0.0824883029,0.0347100510,0.1198499361,0.1220941281,-0.1501538850,-0.7126176209,-0.4919952837,-0.5842709542,0.1498035052,-1.2909411952
66,0.0002444739,-0.5897305990,0.9124837871,-0.0154883319,-1.1221435420,-0.7309189619,-0.2479425187,0.1076376858,0.3300859322,0.2779532148
67,0.0737854959,-0.7046152800,0.8066854701,0.7080941151,0.1719481950,-1.4504213009,-0.6799289947,-0.6021803472,-0.1115431848,-1.4873369212
68,0.0880064209,0.5073267130,-0.4310099659,0.3814747371,-0.2954788550,-0.7034022439,-1.3954273337,0.2520355288,0.3303790242,-0.4630884182
69,0.0466472359,-0.7380751350,0.8934940161,0.7618951531,-0.4187236250,-0.9706922769,0.0387247993,-0.3703717552,-0.4678904618,-1.4946986942
70,0.0940519499,-0.3488948400,-0.3469984349,-1.1827901519,-0.8558172200,-1.3511954849,-1.6066971617,-0.8534806782,0.5916285822,0.2313790828
71,0.0955669039,1.2706999410,-1.4046677829,-0.1176837869,0.1135618710,-0.1124946999,3.3856473103,-0.1544777502,0.3288962842,0.8994243138
72,0.0953958829,-0.0463115400,-0.6986005479,-2.0189432039,2.0842713520,5.8559189691,0.0580157633,-1.4398330522,2.6122351102,1.4706414168
73,0.0958089849,-0.9790976180,-0.1158239799,0.1406867941,2.4476259200,2.9123715621,-1.2997244677,-1.6281580972,-0.9841331748,0.8730266448
74,0.0961844269,0.7714279290,-0.8962030869,-1.0150782319,2.7380972680,2.0066646551,2.4407399643,0.1391522248,-0.2610468708,0.4672834368
75,0.0818756149,1.1079101190,-0.9855046609,-0.0279086809,-1.6573770730,0.1675764901,2.0223403983,-0.5485622442,0.6412793962,-0.6812102282
76,0.0835813779,0.0000399200,-0.0372050619,-0.6262474459,-0.2073909440,-0.1846711279,0.1602071183,-0.1239441852,1.0761687862,0.3832690768
77,-0.0195119131,-0.8470786540,1.1149382821,0.2956665531,-1.7093477270,-0.7305828449,-0.4649965597,0.1761277008,-1.4286134478,-0.2445695312
78,0.0920558249,-0.1398152340,-0.2215087079,-0.5617203569,-0.5113641730,-0.3127578059,0.2719680863,-0.3939246642,0.1445269492,0.2582233308
79,0.0268516509,-0.7302371550,0.7797039211,0.6334387661,0.3846128030,-0.2431278139,-0.3306836797,0.6098557148,-0.0622440478,0.5315850418
80,0.0874288109,-0.2897096390,0.3961469721,-1.0898810359,-0.2648854640,-0.5128472499,0.0310050253,0.1343022108,-0.4228255018,0.0590166768
81,0.0947810619,0.2156338540,-0.6358425399,-0.1777235579,-0.5317638670,-0.5747797039,-1.3387231257,-0.1461180142,0.8967181322,0.6286364988
82,0.0939536589,-1.9447011080,0.4513711691,-0.8001675529,0.1666475370,-0.2906680749,-0.8860578147,-0.2354047202,0.9208760572,0.4862736578
83,0.0889772059,-0.0026236300,-0.3184356739,-0.1038065939,-4.8491144830,-1.3929616499,-1.6224320327,-0.7225558632,0.3489294762,-1.0972713572
84,0.0939901809,-0.9705942670,0.0841029431,-0.6226731549,-0.1948616450,-0.8249707029,-1.0462054727,-0.4262752132,0.5362694712,0.6481471598
85,0.0952153339,-0.4551047720,-0.2612675929,-0.6426902349,0.1465743410,0.1116471481,-1.2222708057,-1.1905001662,0.0507982822,1.5903962148
86,0.0893002899,1.0164098300,-0.9047930219,-0.0726470279,-0.6595007900,-0.7498050969,-0.0368788287,0.2467923928,0.3161521532,-0.5001814522
87,0.0764836109,0.2622239120,-0.0744173629,-0.1069328709,-0.8055591600,-1.1614458929,-0.9330777277,-0.0178923862,0.4676518312,-1.1125920902
88,0.0938562959,-0.4230279470,-0.2570417549,-0.6641964249,-0.7005744600,-0.8318915999,-1.1385595007,-0.8063126752,0.6121442052,0.2508368968
89,0.0726712089,0.5217601710,-0.2220972639,0.2594735741,-0.9187895400,0.3918165401,1.6491325453,-0.2823217382,-0.7092588078,-0.0221166392
90,0.0891574949,0.5038664760,-0.4528055049,0.5142300441,-1.7580293150,-1.1163152499,-0.8343408687,0.0227598928,0.3865153572,-0.7852022222
91,0.0953571509,-0.4014535360,-0.1557683939,-0.4273985249,0.2054731240,-0.8929048679,0.3385624573,-0.6509546462,-0.0422609928,-0.5785907042
92,0.0426101459,-0.1715564560,0.4747559281,0.2168157571,-1.3951603230,-0.2630011129,0.1818957753,-0.4641882262,-0.0887780858,-0.4865329442
93,0.0631531419,-0.6399314040,0.7722257211,0.1425793571,-0.0852806170,-1.1702582529,0.1771135553,-0.6667769142,-0.0421802908,-0.8857796092
94,0.3152187051,0.7290706910,-0.5259909021,0.1869182019,-1.2037743980,0.1933550769,1.9396834417,-0.4121936788,-0.4852588972,-0.7055832178
95,0.3223862181,0.8675701290,-0.9888032691,-0.3974915201,-1.6697830370,0.1757173469,1.7932838857,-0.6318212558,0.3263721498,-0.3140016468
96,0.3269229521,0.9189710900,-0.7400047171,-0.1058792031,-0.6860825560,0.3522655049,0.7336472597,-0.4526622498,0.5131802988,0.2191307222
97,0.3280174351,0.3370850590,-0.7386357661,-1.0466555351,0.8283190680,0.0823742689,-1.1080651633,-0.8495775248,1.0800616538,0.5575719242
98,0.0928797679,1.2178933150,-1.1809178549,-0.3831499919,-0.2560954090,0.6682995931,-0.6591049507,-0.0212387392,0.4907189802,0.0042252578
99,0.0941413209,0.7548326170,-0.6533364089,0.4164663371,0.5432661470,0.7534190621,1.3667353793,-0.3166089332,-0.2315513428,0.8178486868
100,0.0951491569,0.8548061740,-0.6991909569,-0.1339411289,1.2082018780,1.2709097631,1.0649769823,-0.7714995802,0.4649842822,-1.4856530172
101,0.0957922849,0.7217124730,-0.9265520199,-0.3236766399,0.2296911750,-0.3478620359,-0.5978790937,-0.7452686542,0.6454306612,0.6088832558
102,0.0940354829,0.5357831430,-0.4411080869,-0.1631746919,1.0421703720,-0.2525876019,0.6045182443,-0.4833407342,0.5876474242,0.1026519088
103,0.0159672519,-1.2170924170,1.2018944051,0.1675918061,-0.6321713430,-1.4444546339,-0.6039964767,-0.1043843552,0.4867842232,-2.2258294992
104,0.3255591491,0.8603265100,-0.8169027391,-0.3462535841,0.3740668880,0.1997902289,2.5443184737,-0.9816385578,0.3852867058,0.6436679462
105,0.3254148861,0.0382732160,0.0353295769,-0.5600670681,-1.4969839660,1.5227172099,-0.0514777293,-0.7158908048,0.3144705328,-0.3627406788
106,0.1607790251,-1.2295907620,1.4242313629,0.2571414489,-0.0541143620,-0.9165496901,-1.5167944233,1.8003281602,-0.3856549662,0.1185616482
107,0.2857118961,-0.7550631430,0.8956515609,-0.2322827521,-0.1185483280,-0.7751753711,0.4883806807,-0.0464503888,-1.3491627542,0.4586520372
108,0.3249608721,0.8497061440,-0.7579893821,-0.1776342861,-0.7001237240,-0.3881454141,1.0959000987,0.3105384532,0.4512195178,-1.0641859578
109,0.3277957571,0.3401537120,-0.2663369571,0.2901426919,-0.8483282600,-1.0831622151,-0.0385691923,-0.3662573358,0.0529831558,-0.7104403898
110,0.3286089701,0.4119064880,-0.3958527911,-0.1482800481,0.3708788730,0.2348207529,0.2696124067,-0.3608272708,0.6611856648,0.4146978172
111,0.3276671131,0.3028485020,-0.5375612751,-0.8799482471,-0.4272005110,0.3277743629,0.4082973017,-0.2009726688,0.6340486738,0.3384651042
112,0.3198146571,0.8237000140,-0.8745666311,-0.7181272941,-0.9438202300,-0.3337237631,-1.5505130923,-0.6684684948,1.0263924088,0.0494376302
113,0.3284672501,0.6597612400,-0.5765958561,0.3496636569,0.2958964180,-1.0271746261,-0.7257976553,-0.0532127738,0.0694982618,-0.3779838838
114,0.1084240521,-2.0866807180,1.8883526119,0.8434284789,-0.5134280890,-1.3630035271,-1.0842973613,0.2737125082,-1.2842468082,-0.5910443448
115,-0.0690539739,-2.3619792730,2.1098120709,0.4433551379,-1.0753506910,-1.1887126181,-1.4605181793,0.0677601172,-0.0663308612,-1.3817307868
116,0.0894795009,0.3146015440,-0.2705016449,-0.8686743319,0.0946002230,-0.7881734479,-0.1528542847,0.0643812388,0.5234765202,-0.0404409392
117,0.0896912899,0.7678159640,-0.5434007389,-0.2046878409,-0.0401467590,0.7573452711,0.7568596333,-0.1795437882,0.4584999512,0.4691810948
118,0.3175834871,0.7110074660,-0.5737685281,-0.1704627691,-0.6694836810,0.4104824589,0.8395168167,-0.1944573768,-0.4714089622,-0.0448023988
119,0.3291323351,0.1928073030,-0.4098647691,-1.3312172391,1.1246798540,0.6192211769,0.2903578327,0.8287753302,1.4414813748,1.8063867132
120,-0.0370069061,-0.9789076910,1.3184699681,0.1314656121,-0.8379378970,-1.0619716469,1.2124089283,-0.4203620002,-1.3053517248,-0.2964608552
121,0.0784375869,0.0270950090,0.0928710931,-0.1182113469,-0.5461571390,-0.1174336629,1.6606151473,-0.1844171992,0.0179275642,-0.4269343562
122,0.3121294571,-0.3303335850,0.3819039059,-0.1460025361,0.0483661980,-0.7237093321,-0.2221500703,-0.5530890118,0.8128481478,-0.0155690208
123,0.3288436041,-0.2150410900,-0.3211441421,-0.3418404481,1.5179699420,2.6366081419,-0.8673732403,0.7937277612,0.9853573418,2.6104023552
124,0.3295649421,0.2893242200,-0.4979065531,-0.8497250861,1.3191213230,3.1254023439,1.8881847237,-0.1261853888,-0.1065625982,1.8206170632
125,0.3285025461,0.7774817140,-1.0237590521,-1.3869843261,1.2676132470,1.1950658959,0.5238722867,-0.1158190758,1.2162747598,1.5778943552
126,0.3284386671,1.0081531790,-1.0660200951,-0.7062925891,0.1287219410,0.3678157379,0.1972560227,0.0743689822,0.3395622448,-0.0054755108
127,0.0936747969,0.3481304840,-0.2882803369,-0.4064464949,0.9630407340,0.9977433051,-0.9557480307,-0.1512629552,0.2384231762,-0.3528597122
128,0.0841450219,0.6949484640,-0.4884072439,0.2773572051,-0.3196044220,-0.1392610899,2.4701116673,-0.8226034762,-0.1973303788,-0.6886097242
129,0.0906497139,0.4586781740,-0.4695917089,-0.2861073689,0.1328991240,0.2886358921,0.0985099413,-0.7197052692,-0.1985469838,-0.2585097022
130,0.3273072981,1.1222283830,-1.1743114391,-0.3190319051,0.2561884480,0.5897283599,1.3483576077,0.7239923192,-0.1727906682,1.1639689782
131,0.0915743479,1.2341039790,-1.1401751849,-0.2924017489,-0.2421036350,0.8457784401,-0.5633217817,-0.2580106592,0.6667196422,-0.2131703722
132,0.0957007309,1.2800647600,-1.2982781889,-0.0580576589,0.3873048660,0.7709804691,-0.3090918527,-0.0867935862,0.6232785352,-0.2791618702
133,0.0952082879,1.1802810710,-1.1758352119,0.0262079681,-0.2536019590,0.9480138641,0.0151500343,0.0482913948,1.0899071982,0.4089342948
134,0.0953735739,0.2509943310,-0.5722684919,-0.8592563279,2.4883238050,0.5239889241,0.0844839103,0.4689351338,0.5389635952,2.1536158738
135,0.3275859111,0.5013433640,-0.5972814761,-0.7136569921,0.9321443620,0.6379167429,0.3739037317,-0.5639740928,0.5169420208,1.6257959612
136,0.3281970891,0.9074240800,-0.9791883841,-0.3859835941,-0.4893939160,-0.2066950911,1.5127947917,-0.3431652338,-0.0426907302,1.0353208342
137,0.3281889971,0.9997013270,-1.0604477261,-0.1251710591,0.0977775550,0.4661644019,0.1370565047,0.0467440452,0.0765689478,0.4745411902
